exp_id,dataset,n_total,n_train,n_test,d,n_classes,model,kernel,L,m,P,split_id,acc,time_s,timestamp,scenario
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,C_splitdata_fullcols_m1_L1,arc_cosine,1,1,1000,,0.5737,0.26,2026-06-12T16:46:02.007341,C — split/full-cols
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,C_splitdata_fullcols_m1_L1,arc_cosine,1,1,1000,,0.5768,0.25,2026-06-12T16:46:02.463932,C — split/full-cols
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,C_splitdata_fullcols_m1_L1,arc_cosine,1,1,1000,,0.5709,0.27,2026-06-12T16:46:02.891819,C — split/full-cols
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,C_splitdata_fullcols_m1_L2,arc_cosine,2,1,1000,,0.5739,0.28,2026-06-12T16:46:03.441218,C — split/full-cols
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,C_splitdata_fullcols_m1_L2,arc_cosine,2,1,1000,,0.5757,0.23,2026-06-12T16:46:03.961698,C — split/full-cols
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,C_splitdata_fullcols_m1_L2,arc_cosine,2,1,1000,,0.5713,0.29,2026-06-12T16:46:04.520643,C — split/full-cols
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,C_splitdata_fullcols_m1_L3,arc_cosine,3,1,1000,,0.5739,0.31,2026-06-12T16:46:05.192614,C — split/full-cols
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,C_splitdata_fullcols_m1_L3,arc_cosine,3,1,1000,,0.5759,0.24,2026-06-12T16:46:05.810188,C — split/full-cols
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,C_splitdata_fullcols_m1_L3,arc_cosine,3,1,1000,,0.57,0.35,2026-06-12T16:46:06.519974,C — split/full-cols
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m1_L1,arc_cosine,1,1,1000,,0.5199,0.25,2026-06-12T16:46:06.971020,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m1_L1,arc_cosine,1,1,1000,,0.5836,0.17,2026-06-12T16:46:07.324369,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m1_L1,arc_cosine,1,1,1000,,0.5065,0.17,2026-06-12T16:46:07.652866,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m1_L2,arc_cosine,2,1,1000,,0.5199,0.27,2026-06-12T16:46:08.178057,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m1_L2,arc_cosine,2,1,1000,,0.5797,0.18,2026-06-12T16:46:08.614859,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m1_L2,arc_cosine,2,1,1000,,0.5071,0.18,2026-06-12T16:46:09.057863,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m1_L3,arc_cosine,3,1,1000,,0.5198,0.24,2026-06-12T16:46:09.679461,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m1_L3,arc_cosine,3,1,1000,,0.5812,0.23,2026-06-12T16:46:10.297025,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m1_L3,arc_cosine,3,1,1000,,0.5071,0.24,2026-06-12T16:46:10.991350,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m10_L1,arc_cosine,1,10,1000,,0.5726,2.19,2026-06-12T16:46:14.329101,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m10_L1,arc_cosine,1,10,1000,,0.5844,1.64,2026-06-12T16:46:17.166303,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m10_L1,arc_cosine,1,10,1000,,0.5667,1.87,2026-06-12T16:46:20.230262,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m10_L2,arc_cosine,2,10,1000,,0.5766,2.92,2026-06-12T16:46:25.455669,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m10_L2,arc_cosine,2,10,1000,,0.5878,2.18,2026-06-12T16:46:30.073038,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m10_L2,arc_cosine,2,10,1000,,0.5724,2.3,2026-06-12T16:46:34.792755,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m10_L3,arc_cosine,3,10,1000,,0.5763,3.46,2026-06-12T16:46:41.755469,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m10_L3,arc_cosine,3,10,1000,,0.5948,2.49,2026-06-12T16:46:47.629696,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m10_L3,arc_cosine,3,10,1000,,0.5703,2.61,2026-06-12T16:46:53.755422,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m50_L1,arc_cosine,1,50,1000,,0.6002,9.81,2026-06-12T16:47:09.261868,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m50_L1,arc_cosine,1,50,1000,,0.5818,9.57,2026-06-12T16:47:24.734401,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m50_L1,arc_cosine,1,50,1000,,0.5833,9.4,2026-06-12T16:47:39.701887,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m50_L2,arc_cosine,2,50,1000,,0.6264,12.9,2026-06-12T16:48:03.951074,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m50_L2,arc_cosine,2,50,1000,,0.61,12.31,2026-06-12T16:48:27.999118,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m50_L2,arc_cosine,2,50,1000,,0.6243,15.65,2026-06-12T16:48:55.877753,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m50_L3,arc_cosine,3,50,1000,,0.621,17.02,2026-06-12T16:49:38.286062,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m50_L3,arc_cosine,3,50,1000,,0.613,26.5,2026-06-12T16:50:34.646191,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_sqrt_m50_L3,arc_cosine,3,50,1000,,0.6271,19.01,2026-06-12T16:51:15.581334,B-input-√d-
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m1_L1,arc_cosine,1,1,1000,,0.5692,0.53,2026-06-12T16:51:16.339609,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m1_L1,arc_cosine,1,1,1000,,0.5728,0.39,2026-06-12T16:51:16.927726,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m1_L1,arc_cosine,1,1,1000,,0.5815,0.34,2026-06-12T16:51:17.439122,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m1_L2,arc_cosine,2,1,1000,,0.5693,0.48,2026-06-12T16:51:18.252171,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m1_L2,arc_cosine,2,1,1000,,0.5709,0.43,2026-06-12T16:51:19.000077,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m1_L2,arc_cosine,2,1,1000,,0.5824,0.37,2026-06-12T16:51:19.669395,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m1_L3,arc_cosine,3,1,1000,,0.5692,0.48,2026-06-12T16:51:20.601911,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m1_L3,arc_cosine,3,1,1000,,0.5718,0.46,2026-06-12T16:51:21.491571,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m1_L3,arc_cosine,3,1,1000,,0.5815,0.43,2026-06-12T16:51:22.355633,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m10_L1,arc_cosine,1,10,1000,,0.5925,1.71,2026-06-12T16:51:25.365070,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m10_L1,arc_cosine,1,10,1000,,0.5932,1.47,2026-06-12T16:51:28.087635,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m10_L1,arc_cosine,1,10,1000,,0.5984,1.41,2026-06-12T16:51:30.752535,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m10_L2,arc_cosine,2,10,1000,,0.5918,1.97,2026-06-12T16:51:35.440624,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m10_L2,arc_cosine,2,10,1000,,0.5919,1.75,2026-06-12T16:51:39.883391,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m10_L2,arc_cosine,2,10,1000,,0.5995,1.85,2026-06-12T16:51:44.367531,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m10_L3,arc_cosine,3,10,1000,,0.5919,2.29,2026-06-12T16:51:50.642426,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m10_L3,arc_cosine,3,10,1000,,0.5917,2.2,2026-06-12T16:51:56.759061,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,B_in_dm_m10_L3,arc_cosine,3,10,1000,,0.5996,2.32,2026-06-12T16:52:03.007769,B-input-d/m
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_sqrt_fullP_m1_L1,arc_cosine,1,1,1000,,0.519,0.24,2026-06-12T16:52:03.436512,D_sqrt_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_sqrt_fullP_m1_L1,arc_cosine,1,1,1000,,0.5817,0.19,2026-06-12T16:52:03.818883,D_sqrt_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_sqrt_fullP_m1_L1,arc_cosine,1,1,1000,,0.5064,0.18,2026-06-12T16:52:04.187800,D_sqrt_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_sqrt_fullP_m1_L2,arc_cosine,2,1,1000,,0.5191,0.31,2026-06-12T16:52:04.829938,D_sqrt_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_sqrt_fullP_m1_L2,arc_cosine,2,1,1000,,0.5818,0.26,2026-06-12T16:52:05.435394,D_sqrt_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_sqrt_fullP_m1_L2,arc_cosine,2,1,1000,,0.5061,0.22,2026-06-12T16:52:05.987186,D_sqrt_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_sqrt_fullP_m1_L3,arc_cosine,3,1,1000,,0.5188,0.33,2026-06-12T16:52:06.797099,D_sqrt_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_sqrt_fullP_m1_L3,arc_cosine,3,1,1000,,0.5817,0.3,2026-06-12T16:52:07.598483,D_sqrt_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_sqrt_fullP_m1_L3,arc_cosine,3,1,1000,,0.5057,0.25,2026-06-12T16:52:08.339524,D_sqrt_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_dm_fullP_m1_L1,arc_cosine,1,1,1000,,0.5668,0.43,2026-06-12T16:52:08.955282,D_dm_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_dm_fullP_m1_L1,arc_cosine,1,1,1000,,0.5877,0.37,2026-06-12T16:52:09.533843,D_dm_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_dm_fullP_m1_L1,arc_cosine,1,1,1000,,0.5682,0.45,2026-06-12T16:52:10.166430,D_dm_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_dm_fullP_m1_L2,arc_cosine,2,1,1000,,0.5677,0.41,2026-06-12T16:52:10.891907,D_dm_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_dm_fullP_m1_L2,arc_cosine,2,1,1000,,0.5871,0.41,2026-06-12T16:52:11.683457,D_dm_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_dm_fullP_m1_L2,arc_cosine,2,1,1000,,0.5681,0.46,2026-06-12T16:52:12.440917,D_dm_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_dm_fullP_m1_L3,arc_cosine,3,1,1000,,0.5675,0.49,2026-06-12T16:52:13.401644,D_dm_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_dm_fullP_m1_L3,arc_cosine,3,1,1000,,0.5875,0.44,2026-06-12T16:52:14.296665,D_dm_fullP
exp_feeding_strategies,HIGGS,1000,1000,20000,28,2,D_dm_fullP_m1_L3,arc_cosine,3,1,1000,,0.5681,0.5,2026-06-12T16:52:15.238569,D_dm_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m1_L1,arc_cosine,1,1,1000,,0.6173,1.36,2026-06-12T16:52:16.802873,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m1_L1,arc_cosine,1,1,1000,,0.6197,1.21,2026-06-12T16:52:18.192560,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m1_L1,arc_cosine,1,1,1000,,0.6075,1.4,2026-06-12T16:52:19.817579,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m1_L2,arc_cosine,2,1,1000,,0.6183,1.53,2026-06-12T16:52:21.738205,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m1_L2,arc_cosine,2,1,1000,,0.6207,1.47,2026-06-12T16:52:23.553888,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m1_L2,arc_cosine,2,1,1000,,0.607,1.59,2026-06-12T16:52:25.483684,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m1_L3,arc_cosine,3,1,1000,,0.6182,1.6,2026-06-12T16:52:27.585275,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m1_L3,arc_cosine,3,1,1000,,0.6205,1.61,2026-06-12T16:52:29.744185,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m1_L3,arc_cosine,3,1,1000,,0.6072,2.1,2026-06-12T16:52:32.408597,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m10_L1,arc_cosine,1,10,1000,,0.6381,2.13,2026-06-12T16:52:34.815521,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m10_L1,arc_cosine,1,10,1000,,0.6411,2.06,2026-06-12T16:52:37.107885,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m10_L1,arc_cosine,1,10,1000,,0.6368,1.94,2026-06-12T16:52:39.259219,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m10_L2,arc_cosine,2,10,1000,,0.6306,5.35,2026-06-12T16:52:45.029122,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m10_L2,arc_cosine,2,10,1000,,0.6323,5.45,2026-06-12T16:52:50.915572,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m10_L2,arc_cosine,2,10,1000,,0.63,7.96,2026-06-12T16:52:59.578512,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m10_L3,arc_cosine,3,10,1000,,0.6272,20.36,2026-06-12T16:53:23.553192,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m10_L3,arc_cosine,3,10,1000,,0.6248,15.96,2026-06-12T16:53:41.363616,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,C_splitdata_fullcols_m10_L3,arc_cosine,3,10,1000,,0.6256,9.32,2026-06-12T16:53:51.325456,C — split/full-cols
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m1_L1,arc_cosine,1,1,1000,,0.5191,2.53,2026-06-12T16:53:54.104518,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m1_L1,arc_cosine,1,1,1000,,0.615,2.58,2026-06-12T16:53:56.885277,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m1_L1,arc_cosine,1,1,1000,,0.5111,2.17,2026-06-12T16:53:59.240806,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m1_L2,arc_cosine,2,1,1000,,0.5191,2.51,2026-06-12T16:54:02.131396,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m1_L2,arc_cosine,2,1,1000,,0.6139,2.47,2026-06-12T16:54:04.962349,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m1_L2,arc_cosine,2,1,1000,,0.5107,2.45,2026-06-12T16:54:07.845730,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m1_L3,arc_cosine,3,1,1000,,0.5191,2.69,2026-06-12T16:54:11.077271,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m1_L3,arc_cosine,3,1,1000,,0.6138,2.47,2026-06-12T16:54:14.083780,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m1_L3,arc_cosine,3,1,1000,,0.5107,2.5,2026-06-12T16:54:17.115125,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m10_L1,arc_cosine,1,10,1000,,0.6042,19.9,2026-06-12T16:54:38.533319,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m10_L1,arc_cosine,1,10,1000,,0.621,20.5,2026-06-12T16:55:00.496993,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m10_L1,arc_cosine,1,10,1000,,0.5943,19.43,2026-06-12T16:55:21.411753,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m10_L2,arc_cosine,2,10,1000,,0.6119,26.78,2026-06-12T16:55:51.421600,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m10_L2,arc_cosine,2,10,1000,,0.6254,25.48,2026-06-12T16:56:19.834225,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m10_L2,arc_cosine,2,10,1000,,0.5958,23.82,2026-06-12T16:56:46.673219,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m10_L3,arc_cosine,3,10,1000,,0.6081,26.74,2026-06-12T16:57:17.776309,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m10_L3,arc_cosine,3,10,1000,,0.627,28.63,2026-06-12T16:57:51.557823,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m10_L3,arc_cosine,3,10,1000,,0.5964,29.61,2026-06-12T16:58:28.712293,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m50_L1,arc_cosine,1,50,1000,,0.6204,102.49,2026-06-12T17:00:18.886326,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m50_L1,arc_cosine,1,50,1000,,0.6241,111.58,2026-06-12T17:02:18.888080,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m50_L1,arc_cosine,1,50,1000,,0.6198,110.67,2026-06-12T17:04:21.617969,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m50_L2,arc_cosine,2,50,1000,,0.644,178.53,2026-06-12T17:07:41.435182,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m50_L2,arc_cosine,2,50,1000,,0.631,172.75,2026-06-12T17:10:50.385746,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m50_L2,arc_cosine,2,50,1000,,0.6355,173.33,2026-06-12T17:14:01.276592,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m50_L3,arc_cosine,3,50,1000,,0.6504,182.24,2026-06-12T17:17:28.762098,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m50_L3,arc_cosine,3,50,1000,,0.6479,182.08,2026-06-12T17:20:55.707768,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_sqrt_m50_L3,arc_cosine,3,50,1000,,0.6523,171.24,2026-06-12T17:24:12.985023,B-input-√d-
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m1_L1,arc_cosine,1,1,1000,,0.6196,1.81,2026-06-12T17:24:15.009080,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m1_L1,arc_cosine,1,1,1000,,0.6202,1.24,2026-06-12T17:24:16.445464,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m1_L1,arc_cosine,1,1,1000,,0.6142,1.39,2026-06-12T17:24:18.027966,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m1_L2,arc_cosine,2,1,1000,,0.6199,1.95,2026-06-12T17:24:20.340146,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m1_L2,arc_cosine,2,1,1000,,0.6202,1.46,2026-06-12T17:24:22.190497,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m1_L2,arc_cosine,2,1,1000,,0.6132,1.73,2026-06-12T17:24:24.268761,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m1_L3,arc_cosine,3,1,1000,,0.6196,2.0,2026-06-12T17:24:26.902399,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m1_L3,arc_cosine,3,1,1000,,0.6201,1.65,2026-06-12T17:24:29.094237,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m1_L3,arc_cosine,3,1,1000,,0.6135,1.63,2026-06-12T17:24:31.249377,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m10_L1,arc_cosine,1,10,1000,,0.6146,9.16,2026-06-12T17:24:42.068378,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m10_L1,arc_cosine,1,10,1000,,0.6239,10.91,2026-06-12T17:24:54.582826,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m10_L1,arc_cosine,1,10,1000,,0.627,9.75,2026-06-12T17:25:05.873889,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m10_L2,arc_cosine,2,10,1000,,0.6201,9.22,2026-06-12T17:25:18.338761,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m10_L2,arc_cosine,2,10,1000,,0.6255,12.34,2026-06-12T17:25:33.933921,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m10_L2,arc_cosine,2,10,1000,,0.6304,11.39,2026-06-12T17:25:48.740135,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m10_L3,arc_cosine,3,10,1000,,0.6205,12.91,2026-06-12T17:26:07.342060,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m10_L3,arc_cosine,3,10,1000,,0.6247,15.43,2026-06-12T17:26:28.597012,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,B_in_dm_m10_L3,arc_cosine,3,10,1000,,0.6301,12.63,2026-06-12T17:26:46.043534,B-input-d/m
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m1_L1,arc_cosine,1,1,1000,,0.5237,2.34,2026-06-12T17:26:48.583646,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m1_L1,arc_cosine,1,1,1000,,0.6164,1.63,2026-06-12T17:26:50.411105,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m1_L1,arc_cosine,1,1,1000,,0.5134,1.62,2026-06-12T17:26:52.234011,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m1_L2,arc_cosine,2,1,1000,,0.5233,2.51,2026-06-12T17:26:55.367480,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m1_L2,arc_cosine,2,1,1000,,0.6129,1.74,2026-06-12T17:26:57.633453,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m1_L2,arc_cosine,2,1,1000,,0.5137,1.66,2026-06-12T17:26:59.759617,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m1_L3,arc_cosine,3,1,1000,,0.5233,2.38,2026-06-12T17:27:02.717250,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m1_L3,arc_cosine,3,1,1000,,0.6134,1.73,2026-06-12T17:27:05.020676,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m1_L3,arc_cosine,3,1,1000,,0.5138,1.63,2026-06-12T17:27:07.186642,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m10_L1,arc_cosine,1,10,1000,,0.5839,5.08,2026-06-12T17:27:14.011383,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m10_L1,arc_cosine,1,10,1000,,0.596,4.91,2026-06-12T17:27:20.401680,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m10_L1,arc_cosine,1,10,1000,,0.5724,5.02,2026-06-12T17:27:26.942247,D_sqrt_fullP
exp_feeding_strategies,HIGGS,5000,5000,20000,28,2,D_sqrt_fullP_m10_L2,arc_cosine,2,10,1000,,0.5757,9.78,2026-06-12T17:27:39.433346,D_sqrt_fullP
